image_id,image_file,pts_file,dataset_type,train_type,face_rect_x1,face_rect_y1,face_rect_x2,face_rect_y2,landmarks_in_bbox
aflw__face_42756,aflw__face_42756.jpg,aflw__face_42756.pts,Menpo,train,73.0,587.0,587.0,73.0,68.0
aflw__face_42757,aflw__face_42757.jpg,aflw__face_42757.pts,Menpo,train,83.0,318.0,379.0,21.0,68.0
aflw__face_42761,aflw__face_42761.jpg,aflw__face_42761.pts,Menpo,train,48.0,143.0,168.0,24.0,68.0
aflw__face_42762,aflw__face_42762.jpg,aflw__face_42762.pts,Menpo,train,58.0,195.0,231.0,23.0,68.0
aflw__face_42763,aflw__face_42763.jpg,aflw__face_42763.pts,Menpo,train,524.0,1981.0,2364.0,141.0,68.0
aflw__face_42766,aflw__face_42766.jpg,aflw__face_42766.pts,Menpo,train,34.0,334.0,282.0,86.0,68.0
aflw__face_42767,aflw__face_42767.jpg,aflw__face_42767.pts,Menpo,train,32.0,135.0,151.0,15.0,68.0
aflw__face_42768,aflw__face_42768.jpg,aflw__face_42768.pts,Menpo,train,15.0,118.0,135.0,0.0,68.0
aflw__face_42772,aflw__face_42772.jpg,aflw__face_42772.pts,Menpo,train,71.0,234.0,277.0,28.0,68.0
aflw__face_42774,aflw__face_42774.jpg,aflw__face_42774.pts,Menpo,train,119.0,459.0,548.0,31.0,68.0
aflw__face_42776,aflw__face_42776.jpg,aflw__face_42776.pts,Menpo,train,83.0,380.0,379.0,83.0,68.0
aflw__face_42777,aflw__face_42777.jpg,aflw__face_42777.pts,Menpo,train,57.0,263.0,263.0,57.0,68.0
aflw__face_42780,aflw__face_42780.jpg,aflw__face_42780.pts,Menpo,train,59.0,183.0,201.0,39.0,68.0
aflw__face_42782,aflw__face_42782.jpg,aflw__face_42782.pts,Menpo,train,363.0,1552.0,1640.0,274.0,68.0
aflw__face_42784,aflw__face_42784.jpg,aflw__face_42784.pts,Menpo,train,49.0,163.0,191.0,19.0,68.0
aflw__face_42785,aflw__face_42785.jpg,aflw__face_42785.pts,Menpo,train,71.0,234.0,277.0,28.0,68.0
aflw__face_42786,aflw__face_42786.jpg,aflw__face_42786.pts,Menpo,train,46.0,195.0,219.0,23.0,68.0
aflw__face_42788,aflw__face_42788.jpg,aflw__face_42788.pts,Menpo,train,149.0,456.0,505.0,100.0,68.0
aflw__face_42790,aflw__face_42790.jpg,aflw__face_42790.pts,Menpo,train,0.0,339.0,297.0,42.0,68.0
aflw__face_42791,aflw__face_42791.jpg,aflw__face_42791.pts,Menpo,train,21.0,339.0,317.0,42.0,68.0
aflw__face_42792,aflw__face_42792.jpg,aflw__face_42792.pts,Menpo,train,1.0,516.0,515.0,2.0,68.0
aflw__face_42795,aflw__face_42795.jpg,aflw__face_42795.pts,Menpo,train,42.0,249.0,248.0,43.0,68.0
aflw__face_42797,aflw__face_42797.jpg,aflw__face_42797.pts,Menpo,train,131.0,705.0,747.0,88.0,68.0
aflw__face_42800,aflw__face_42800.jpg,aflw__face_42800.pts,Menpo,train,34.0,230.0,282.0,-16.0,68.0
aflw__face_42802,aflw__face_42802.jpg,aflw__face_42802.pts,Menpo,train,222.0,1756.0,1756.0,223.0,68.0
aflw__face_42805,aflw__face_42805.jpg,aflw__face_42805.pts,Menpo,train,28.0,206.0,234.0,0.0,68.0
aflw__face_42806,aflw__face_42806.jpg,aflw__face_42806.pts,Menpo,train,68.0,265.0,316.0,17.0,68.0
aflw__face_42808,aflw__face_42808.jpg,aflw__face_42808.pts,Menpo,train,524.0,2236.0,2364.0,396.0,68.0
aflw__face_42809,aflw__face_42809.jpg,aflw__face_42809.pts,Menpo,train,-67.0,1293.0,997.0,228.0,68.0
aflw__face_42811,aflw__face_42811.jpg,aflw__face_42811.pts,Menpo,train,228.0,1367.0,1292.0,302.0,68.0
aflw__face_42812,aflw__face_42812.jpg,aflw__face_42812.pts,Menpo,train,149.0,489.0,578.0,61.0,68.0
aflw__face_42816,aflw__face_42816.jpg,aflw__face_42816.pts,Menpo,train,-39.0,576.0,576.0,-39.0,68.0
aflw__face_42817,aflw__face_42817.jpg,aflw__face_42817.pts,Menpo,train,30.0,349.0,459.0,-126.0,68.0
aflw__face_42819,aflw__face_42819.jpg,aflw__face_42819.pts,Menpo,train,60.0,400.0,489.0,-28.0,68.0
aflw__face_42820,aflw__face_42820.jpg,aflw__face_42820.pts,Menpo,train,4.0,954.0,892.0,66.0,68.0
aflw__face_42821,aflw__face_42821.jpg,aflw__face_42821.pts,Menpo,train,131.0,662.0,747.0,46.0,68.0
aflw__face_42825,aflw__face_42825.jpg,aflw__face_42825.pts,Menpo,train,629.0,1730.0,1907.0,452.0,68.0
aflw__face_42826,aflw__face_42826.jpg,aflw__face_42826.pts,Menpo,train,46.0,219.0,219.0,47.0,68.0
aflw__face_42834,aflw__face_42834.jpg,aflw__face_42834.pts,Menpo,train,33.0,126.0,132.0,27.0,68.0
aflw__face_42841,aflw__face_42841.jpg,aflw__face_42841.pts,Menpo,train,23.0,91.0,91.0,23.0,68.0
aflw__face_42843,aflw__face_42843.jpg,aflw__face_42843.pts,Menpo,train,83.0,318.0,379.0,21.0,68.0
aflw__face_42844,aflw__face_42844.jpg,aflw__face_42844.pts,Menpo,train,71.0,234.0,277.0,28.0,68.0
aflw__face_42845,aflw__face_42845.jpg,aflw__face_42845.pts,Menpo,train,23.0,83.0,91.0,12.0,68.0
aflw__face_42846,aflw__face_42846.jpg,aflw__face_42846.pts,Menpo,train,57.0,220.0,263.0,14.0,68.0
aflw__face_42847,aflw__face_42847.jpg,aflw__face_42847.pts,Menpo,train,40.0,143.0,159.0,24.0,68.0
aflw__face_42849,aflw__face_42849.jpg,aflw__face_42849.pts,Menpo,train,154.0,1219.0,1218.0,154.0,68.0
aflw__face_42852,aflw__face_42852.jpg,aflw__face_42852.pts,Menpo,train,68.0,282.0,316.0,34.0,68.0
aflw__face_42855,aflw__face_42855.jpg,aflw__face_42855.pts,Menpo,train,50.0,382.0,406.0,26.0,68.0
aflw__face_42857,aflw__face_42857.jpg,aflw__face_42857.pts,Menpo,train,41.0,318.0,338.0,21.0,68.0
aflw__face_42858,aflw__face_42858.jpg,aflw__face_42858.pts,Menpo,train,48.0,152.0,168.0,32.0,68.0
aflw__face_42861,aflw__face_42861.jpg,aflw__face_42861.pts,Menpo,train,39.0,163.0,181.0,19.0,68.0
aflw__face_42862,aflw__face_42862.jpg,aflw__face_42862.pts,Menpo,train,60.0,430.0,489.0,1.0,68.0
aflw__face_42863,aflw__face_42863.jpg,aflw__face_42863.pts,Menpo,train,29.0,153.0,171.0,9.0,68.0
aflw__face_42865,aflw__face_42865.jpg,aflw__face_42865.pts,Menpo,train,50.0,357.0,406.0,1.0,68.0
aflw__face_42866,aflw__face_42866.jpg,aflw__face_42866.pts,Menpo,train,62.0,339.0,359.0,42.0,68.0
aflw__face_42867,aflw__face_42867.jpg,aflw__face_42867.pts,Menpo,train,34.0,265.0,282.0,17.0,68.0
aflw__face_42869,aflw__face_42869.jpg,aflw__face_42869.pts,Menpo,train,39.0,163.0,181.0,19.0,68.0
aflw__face_42873,aflw__face_42873.jpg,aflw__face_42873.pts,Menpo,train,46.0,195.0,219.0,23.0,68.0
aflw__face_42875,aflw__face_42875.jpg,aflw__face_42875.pts,Menpo,train,51.0,282.0,299.0,34.0,68.0
aflw__face_42876,aflw__face_42876.jpg,aflw__face_42876.pts,Menpo,train,32.0,135.0,151.0,15.0,68.0
aflw__face_42877,aflw__face_42877.jpg,aflw__face_42877.pts,Menpo,train,57.0,220.0,263.0,14.0,68.0
aflw__face_42878,aflw__face_42878.jpg,aflw__face_42878.pts,Menpo,train,14.0,220.0,220.0,14.0,68.0
aflw__face_42883,aflw__face_42883.jpg,aflw__face_42883.pts,Menpo,train,90.0,400.0,518.0,-28.0,68.0
aflw__face_42884,aflw__face_42884.jpg,aflw__face_42884.pts,Menpo,train,29.0,163.0,171.0,19.0,68.0
aflw__face_42885,aflw__face_42885.jpg,aflw__face_42885.pts,Menpo,train,83.0,318.0,379.0,21.0,68.0
aflw__face_42888,aflw__face_42888.jpg,aflw__face_42888.pts,Menpo,train,0.0,359.0,297.0,62.0,68.0
aflw__face_42891,aflw__face_42891.jpg,aflw__face_42891.pts,Menpo,train,145.0,380.0,441.0,83.0,68.0
aflw__face_42893,aflw__face_42893.jpg,aflw__face_42893.pts,Menpo,train,71.0,220.0,277.0,14.0,68.0
aflw__face_42897,aflw__face_42897.jpg,aflw__face_42897.pts,Menpo,train,41.0,297.0,338.0,1.0,68.0
aflw__face_42898,aflw__face_42898.jpg,aflw__face_42898.pts,Menpo,train,-28.0,430.0,399.0,1.0,68.0
aflw__face_42902,aflw__face_42902.jpg,aflw__face_42902.pts,Menpo,train,179.0,519.0,607.0,90.0,68.0
aflw__face_42903,aflw__face_42903.jpg,aflw__face_42903.pts,Menpo,train,90.0,400.0,518.0,-28.0,68.0
aflw__face_42905,aflw__face_42905.jpg,aflw__face_42905.pts,Menpo,train,90.0,489.0,518.0,61.0,68.0
aflw__face_42907,aflw__face_42907.jpg,aflw__face_42907.pts,Menpo,train,0.0,339.0,297.0,42.0,68.0
aflw__face_42909,aflw__face_42909.jpg,aflw__face_42909.pts,Menpo,train,85.0,234.0,291.0,28.0,68.0
aflw__face_42910,aflw__face_42910.jpg,aflw__face_42910.pts,Menpo,train,90.0,430.0,518.0,1.0,68.0
aflw__face_42916,aflw__face_42916.jpg,aflw__face_42916.pts,Menpo,train,189.0,1077.0,1077.0,190.0,68.0
aflw__face_42917,aflw__face_42917.jpg,aflw__face_42917.pts,Menpo,train,90.0,459.0,518.0,31.0,68.0
aflw__face_42920,aflw__face_42920.jpg,aflw__face_42920.pts,Menpo,train,3.0,897.0,743.0,158.0,68.0
aflw__face_42922,aflw__face_42922.jpg,aflw__face_42922.pts,Menpo,train,32.0,152.0,151.0,32.0,68.0
aflw__face_42923,aflw__face_42923.jpg,aflw__face_42923.pts,Menpo,train,75.0,357.0,431.0,1.0,68.0
aflw__face_42924,aflw__face_42924.jpg,aflw__face_42924.pts,Menpo,train,25.0,291.0,381.0,-105.0,68.0
aflw__face_42926,aflw__face_42926.jpg,aflw__face_42926.pts,Menpo,train,180.0,551.0,694.0,37.0,68.0
aflw__face_42931,aflw__face_42931.jpg,aflw__face_42931.pts,Menpo,train,34.0,184.0,207.0,11.0,68.0
aflw__face_42933,aflw__face_42933.jpg,aflw__face_42933.pts,Menpo,train,34.0,195.0,207.0,23.0,68.0
aflw__face_42936,aflw__face_42936.jpg,aflw__face_42936.pts,Menpo,train,58.0,184.0,231.0,11.0,68.0
aflw__face_42937,aflw__face_42937.jpg,aflw__face_42937.pts,Menpo,train,71.0,234.0,277.0,28.0,68.0
aflw__face_42939,aflw__face_42939.jpg,aflw__face_42939.pts,Menpo,train,83.0,339.0,379.0,42.0,68.0
aflw__face_42940,aflw__face_42940.jpg,aflw__face_42940.pts,Menpo,train,260.0,897.0,999.0,158.0,68.0
aflw__face_42941,aflw__face_42941.jpg,aflw__face_42941.pts,Menpo,train,34.0,282.0,282.0,34.0,68.0
aflw__face_42944,aflw__face_42944.jpg,aflw__face_42944.pts,Menpo,train,100.0,431.0,456.0,75.0,68.0
aflw__face_42947,aflw__face_42947.jpg,aflw__face_42947.pts,Menpo,train,15.0,135.0,135.0,15.0,68.0
aflw__face_42948,aflw__face_42948.jpg,aflw__face_42948.pts,Menpo,train,62.0,380.0,359.0,83.0,68.0
aflw__face_42949,aflw__face_42949.jpg,aflw__face_42949.pts,Menpo,train,228.0,1219.0,1292.0,154.0,68.0
aflw__face_42951,aflw__face_42951.jpg,aflw__face_42951.pts,Menpo,train,58.0,195.0,231.0,23.0,68.0
aflw__face_42952,aflw__face_42952.jpg,aflw__face_42952.pts,Menpo,train,103.0,351.0,350.0,103.0,68.0
aflw__face_42954,aflw__face_42954.jpg,aflw__face_42954.pts,Menpo,train,4.0,954.0,892.0,66.0,68.0
aflw__face_42957,aflw__face_42957.jpg,aflw__face_42957.pts,Menpo,train,46.0,184.0,219.0,11.0,68.0
aflw__face_42960,aflw__face_42960.jpg,aflw__face_42960.pts,Menpo,train,11.0,184.0,183.0,11.0,68.0
aflw__face_42961,aflw__face_42961.jpg,aflw__face_42961.pts,Menpo,train,90.0,489.0,518.0,61.0,68.0
aflw__face_42965,aflw__face_42965.jpg,aflw__face_42965.pts,Menpo,train,29.0,143.0,171.0,-1.0,68.0
aflw__face_42966,aflw__face_42966.jpg,aflw__face_42966.pts,Menpo,train,158.0,897.0,897.0,158.0,68.0
aflw__face_42967,aflw__face_42967.jpg,aflw__face_42967.pts,Menpo,train,149.0,456.0,505.0,100.0,68.0
aflw__face_42970,aflw__face_42970.jpg,aflw__face_42970.pts,Menpo,train,60.0,349.0,489.0,-126.0,68.0
aflw__face_42971,aflw__face_42971.jpg,aflw__face_42971.pts,Menpo,train,51.0,299.0,299.0,51.0,68.0
aflw__face_42972,aflw__face_42972.jpg,aflw__face_42972.pts,Menpo,train,108.0,516.0,622.0,2.0,68.0
aflw__face_42973,aflw__face_42973.jpg,aflw__face_42973.pts,Menpo,train,302.0,1145.0,1366.0,80.0,68.0
aflw__face_42974,aflw__face_42974.jpg,aflw__face_42974.pts,Menpo,train,100.0,263.0,306.0,57.0,68.0
aflw__face_42975,aflw__face_42975.jpg,aflw__face_42975.pts,Menpo,train,88.0,662.0,704.0,46.0,68.0
aflw__face_42976,aflw__face_42976.jpg,aflw__face_42976.pts,Menpo,train,68.0,265.0,316.0,17.0,68.0
aflw__face_42977,aflw__face_42977.jpg,aflw__face_42977.pts,Menpo,train,100.0,407.0,456.0,51.0,68.0
aflw__face_42978,aflw__face_42978.jpg,aflw__face_42978.pts,Menpo,train,62.0,318.0,359.0,21.0,68.0
aflw__face_42980,aflw__face_42980.jpg,aflw__face_42980.pts,Menpo,train,8.0,77.0,76.0,9.0,68.0
aflw__face_42981,aflw__face_42981.jpg,aflw__face_42981.pts,Menpo,train,62.0,339.0,359.0,42.0,68.0
aflw__face_42982,aflw__face_42982.jpg,aflw__face_42982.pts,Menpo,train,33.0,126.0,132.0,27.0,68.0
aflw__face_42984,aflw__face_42984.jpg,aflw__face_42984.pts,Menpo,train,374.0,1139.0,1262.0,251.0,68.0
aflw__face_42986,aflw__face_42986.jpg,aflw__face_42986.pts,Menpo,train,68.0,265.0,316.0,17.0,68.0
aflw__face_42988,aflw__face_42988.jpg,aflw__face_42988.pts,Menpo,train,90.0,489.0,518.0,61.0,68.0
aflw__face_42990,aflw__face_42990.jpg,aflw__face_42990.pts,Menpo,train,51.0,230.0,299.0,-16.0,68.0
aflw__face_42993,aflw__face_42993.jpg,aflw__face_42993.pts,Menpo,train,222.0,1756.0,1756.0,223.0,68.0
aflw__face_42994,aflw__face_42994.jpg,aflw__face_42994.pts,Menpo,train,71.0,249.0,277.0,43.0,68.0
aflw__face_42995,aflw__face_42995.jpg,aflw__face_42995.pts,Menpo,train,169.0,2684.0,2377.0,476.0,68.0
aflw__face_42996,aflw__face_42996.jpg,aflw__face_42996.pts,Menpo,train,19.0,163.0,161.0,19.0,68.0
aflw__face_43000,aflw__face_43000.jpg,aflw__face_43000.pts,Menpo,train,26.0,83.0,97.0,12.0,68.0
aflw__face_43003,aflw__face_43003.jpg,aflw__face_43003.pts,Menpo,train,149.0,489.0,578.0,61.0,68.0
aflw__face_43004,aflw__face_43004.jpg,aflw__face_43004.pts,Menpo,train,100.0,382.0,456.0,26.0,68.0
aflw__face_43005,aflw__face_43005.jpg,aflw__face_43005.pts,Menpo,train,22.0,172.0,195.0,0.0,68.0
aflw__face_43006,aflw__face_43006.jpg,aflw__face_43006.pts,Menpo,train,73.0,587.0,587.0,73.0,68.0
aflw__face_43008,aflw__face_43008.jpg,aflw__face_43008.pts,Menpo,train,85.0,316.0,333.0,69.0,68.0
aflw__face_43011,aflw__face_43011.jpg,aflw__face_43011.pts,Menpo,train,-56.0,954.0,830.0,66.0,68.0
aflw__face_43015,aflw__face_43015.jpg,aflw__face_43015.pts,Menpo,train,50.0,407.0,406.0,51.0,68.0
aflw__face_43016,aflw__face_43016.jpg,aflw__face_43016.pts,Menpo,train,41.0,318.0,338.0,21.0,68.0
aflw__face_43017,aflw__face_43017.jpg,aflw__face_43017.pts,Menpo,train,32.0,135.0,151.0,15.0,68.0
aflw__face_43019,aflw__face_43019.jpg,aflw__face_43019.pts,Menpo,train,94.0,243.0,267.0,71.0,68.0
aflw__face_43021,aflw__face_43021.jpg,aflw__face_43021.pts,Menpo,train,-39.0,533.0,576.0,-82.0,68.0
aflw__face_43027,aflw__face_43027.jpg,aflw__face_43027.pts,Menpo,train,90.0,430.0,518.0,1.0,68.0
aflw__face_43033,aflw__face_43033.jpg,aflw__face_43033.pts,Menpo,train,51.0,299.0,299.0,51.0,68.0
aflw__face_43036,aflw__face_43036.jpg,aflw__face_43036.pts,Menpo,train,-33.0,516.0,480.0,2.0,68.0
aflw__face_43039,aflw__face_43039.jpg,aflw__face_43039.pts,Menpo,train,-28.0,430.0,399.0,1.0,68.0
aflw__face_43040,aflw__face_43040.jpg,aflw__face_43040.pts,Menpo,train,100.0,249.0,306.0,43.0,68.0
aflw__face_43042,aflw__face_43042.jpg,aflw__face_43042.pts,Menpo,train,451.0,1463.0,1729.0,186.0,68.0
aflw__face_43043,aflw__face_43043.jpg,aflw__face_43043.pts,Menpo,train,21.0,339.0,317.0,42.0,68.0
aflw__face_43048,aflw__face_43048.jpg,aflw__face_43048.pts,Menpo,train,149.0,489.0,578.0,61.0,68.0
aflw__face_43052,aflw__face_43052.jpg,aflw__face_43052.pts,Menpo,train,41.0,241.0,338.0,-87.0,68.0
aflw__face_43057,aflw__face_43057.jpg,aflw__face_43057.pts,Menpo,train,18.0,83.0,86.0,12.0,68.0
aflw__face_43062,aflw__face_43062.jpg,aflw__face_43062.pts,Menpo,train,34.0,172.0,207.0,0.0,68.0
aflw__face_43063,aflw__face_43063.jpg,aflw__face_43063.pts,Menpo,train,103.0,339.0,400.0,42.0,68.0
aflw__face_43066,aflw__face_43066.jpg,aflw__face_43066.pts,Menpo,train,100.0,306.0,306.0,100.0,68.0
aflw__face_43067,aflw__face_43067.jpg,aflw__face_43067.pts,Menpo,train,-82.0,619.0,533.0,3.0,68.0
aflw__face_43068,aflw__face_43068.jpg,aflw__face_43068.pts,Menpo,train,124.0,431.0,480.0,75.0,68.0
aflw__face_43069,aflw__face_43069.jpg,aflw__face_43069.pts,Menpo,train,-1.0,98.0,98.0,0.0,68.0
aflw__face_43070,aflw__face_43070.jpg,aflw__face_43070.pts,Menpo,train,3.0,949.0,743.0,209.0,68.0
aflw__face_43071,aflw__face_43071.jpg,aflw__face_43071.pts,Menpo,train,158.0,846.0,897.0,107.0,68.0
aflw__face_43073,aflw__face_43073.jpg,aflw__face_43073.pts,Menpo,train,-20.0,380.0,276.0,83.0,68.0
aflw__face_43075,aflw__face_43075.jpg,aflw__face_43075.pts,Menpo,train,28.0,234.0,234.0,28.0,68.0
aflw__face_43076,aflw__face_43076.jpg,aflw__face_43076.pts,Menpo,train,39.0,153.0,181.0,9.0,68.0
aflw__face_43078,aflw__face_43078.jpg,aflw__face_43078.pts,Menpo,train,-23.0,332.0,332.0,-23.0,68.0
aflw__face_43082,aflw__face_43082.jpg,aflw__face_43082.pts,Menpo,train,62.0,318.0,359.0,21.0,68.0
aflw__face_43084,aflw__face_43084.jpg,aflw__face_43084.pts,Menpo,train,4.0,892.0,892.0,5.0,68.0
aflw__face_43086,aflw__face_43086.jpg,aflw__face_43086.pts,Menpo,train,-48.0,382.0,307.0,26.0,68.0
aflw__face_43089,aflw__face_43089.jpg,aflw__face_43089.pts,Menpo,train,42.0,220.0,248.0,14.0,68.0
aflw__face_43093,aflw__face_43093.jpg,aflw__face_43093.pts,Menpo,train,37.0,516.0,551.0,2.0,68.0
aflw__face_43094,aflw__face_43094.jpg,aflw__face_43094.pts,Menpo,train,100.0,407.0,456.0,51.0,68.0
aflw__face_43096,aflw__face_43096.jpg,aflw__face_43096.pts,Menpo,train,82.0,231.0,255.0,59.0,68.0
aflw__face_43097,aflw__face_43097.jpg,aflw__face_43097.pts,Menpo,train,435.0,1969.0,1969.0,436.0,68.0
aflw__face_43098,aflw__face_43098.jpg,aflw__face_43098.pts,Menpo,train,62.0,359.0,359.0,62.0,68.0
aflw__face_43100,aflw__face_43100.jpg,aflw__face_43100.pts,Menpo,train,169.0,2377.0,2377.0,169.0,68.0
aflw__face_43101,aflw__face_43101.jpg,aflw__face_43101.pts,Menpo,train,251.0,1077.0,1138.0,190.0,68.0
aflw__face_43102,aflw__face_43102.jpg,aflw__face_43102.pts,Menpo,train,37.0,444.0,551.0,-69.0,68.0
aflw__face_43104,aflw__face_43104.jpg,aflw__face_43104.pts,Menpo,train,50.0,357.0,406.0,1.0,68.0
aflw__face_43105,aflw__face_43105.jpg,aflw__face_43105.pts,Menpo,train,68.0,213.0,316.0,-34.0,68.0
aflw__face_43106,aflw__face_43106.jpg,aflw__face_43106.pts,Menpo,train,19.0,163.0,161.0,19.0,68.0
aflw__face_43107,aflw__face_43107.jpg,aflw__face_43107.pts,Menpo,train,39.0,173.0,181.0,29.0,68.0
aflw__face_43108,aflw__face_43108.jpg,aflw__face_43108.pts,Menpo,train,32.0,143.0,151.0,24.0,68.0
aflw__face_43109,aflw__face_43109.jpg,aflw__face_43109.pts,Menpo,train,189.0,954.0,1077.0,66.0,68.0
aflw__face_43112,aflw__face_43112.jpg,aflw__face_43112.pts,Menpo,train,100.0,431.0,456.0,75.0,68.0
aflw__face_43113,aflw__face_43113.jpg,aflw__face_43113.pts,Menpo,train,42.0,220.0,248.0,14.0,68.0
aflw__face_43114,aflw__face_43114.jpg,aflw__face_43114.pts,Menpo,train,42.0,220.0,248.0,14.0,68.0
aflw__face_43116,aflw__face_43116.jpg,aflw__face_43116.pts,Menpo,train,90.0,459.0,518.0,31.0,68.0
aflw__face_43117,aflw__face_43117.jpg,aflw__face_43117.pts,Menpo,train,60.0,459.0,489.0,31.0,68.0
aflw__face_43122,aflw__face_43122.jpg,aflw__face_43122.pts,Menpo,train,312.0,727.0,1200.0,-260.0,68.0
aflw__face_43123,aflw__face_43123.jpg,aflw__face_43123.pts,Menpo,train,85.0,265.0,333.0,17.0,68.0
aflw__face_43124,aflw__face_43124.jpg,aflw__face_43124.pts,Menpo,train,29.0,163.0,171.0,19.0,68.0
aflw__face_43127,aflw__face_43127.jpg,aflw__face_43127.pts,Menpo,train,58.0,207.0,231.0,35.0,68.0
aflw__face_43134,aflw__face_43134.jpg,aflw__face_43134.pts,Menpo,train,149.0,431.0,505.0,75.0,68.0
aflw__face_43136,aflw__face_43136.jpg,aflw__face_43136.pts,Menpo,train,216.0,747.0,833.0,131.0,68.0
aflw__face_43138,aflw__face_43138.jpg,aflw__face_43138.pts,Menpo,train,57.0,234.0,263.0,28.0,68.0
aflw__face_43140,aflw__face_43140.jpg,aflw__face_43140.pts,Menpo,train,75.0,407.0,431.0,51.0,68.0
aflw__face_43141,aflw__face_43141.jpg,aflw__face_43141.pts,Menpo,train,103.0,297.0,400.0,1.0,68.0
aflw__face_43142,aflw__face_43142.jpg,aflw__face_43142.pts,Menpo,train,119.0,459.0,548.0,31.0,68.0
aflw__face_43144,aflw__face_43144.jpg,aflw__face_43144.pts,Menpo,train,51.0,282.0,299.0,34.0,68.0
aflw__face_43145,aflw__face_43145.jpg,aflw__face_43145.pts,Menpo,train,71.0,263.0,277.0,57.0,68.0
aflw__face_43148,aflw__face_43148.jpg,aflw__face_43148.pts,Menpo,train,49.0,173.0,191.0,29.0,68.0
aflw__face_43153,aflw__face_43153.jpg,aflw__face_43153.pts,Menpo,train,149.0,431.0,505.0,75.0,68.0
aflw__face_43158,aflw__face_43158.jpg,aflw__face_43158.pts,Menpo,train,33.0,110.0,116.0,28.0,68.0
aflw__face_43160,aflw__face_43160.jpg,aflw__face_43160.pts,Menpo,train,18.0,83.0,86.0,12.0,68.0
aflw__face_43161,aflw__face_43161.jpg,aflw__face_43161.pts,Menpo,train,108.0,587.0,622.0,73.0,68.0
aflw__face_43163,aflw__face_43163.jpg,aflw__face_43163.pts,Menpo,train,108.0,623.0,622.0,109.0,68.0
aflw__face_43165,aflw__face_43165.jpg,aflw__face_43165.pts,Menpo,train,-28.0,459.0,399.0,31.0,68.0
aflw__face_43170,aflw__face_43170.jpg,aflw__face_43170.pts,Menpo,train,30.0,459.0,459.0,31.0,68.0
aflw__face_43173,aflw__face_43173.jpg,aflw__face_43173.pts,Menpo,train,435.0,1756.0,1969.0,223.0,68.0
aflw__face_43176,aflw__face_43176.jpg,aflw__face_43176.pts,Menpo,train,-47.0,743.0,691.0,4.0,68.0
aflw__face_43179,aflw__face_43179.jpg,aflw__face_43179.pts,Menpo,train,131.0,705.0,747.0,88.0,68.0
aflw__face_43182,aflw__face_43182.jpg,aflw__face_43182.pts,Menpo,train,49.0,183.0,191.0,39.0,68.0
aflw__face_43184,aflw__face_43184.jpg,aflw__face_43184.pts,Menpo,train,251.0,954.0,1138.0,66.0,68.0
aflw__face_43187,aflw__face_43187.jpg,aflw__face_43187.pts,Menpo,train,0.0,339.0,297.0,42.0,68.0
aflw__face_43188,aflw__face_43188.jpg,aflw__face_43188.pts,Menpo,train,40.0,152.0,159.0,32.0,68.0
aflw__face_43189,aflw__face_43189.jpg,aflw__face_43189.pts,Menpo,train,34.0,265.0,282.0,17.0,68.0
aflw__face_43191,aflw__face_43191.jpg,aflw__face_43191.pts,Menpo,train,11.0,184.0,183.0,11.0,68.0
aflw__face_43193,aflw__face_43193.jpg,aflw__face_43193.pts,Menpo,train,13.0,72.0,81.0,4.0,68.0
aflw__face_43195,aflw__face_43195.jpg,aflw__face_43195.pts,Menpo,train,75.0,291.0,431.0,-105.0,68.0
aflw__face_43197,aflw__face_43197.jpg,aflw__face_43197.pts,Menpo,train,149.0,431.0,505.0,75.0,68.0
aflw__face_43199,aflw__face_43199.jpg,aflw__face_43199.pts,Menpo,train,75.0,382.0,431.0,26.0,68.0
aflw__face_43202,aflw__face_43202.jpg,aflw__face_43202.pts,Menpo,train,149.0,370.0,578.0,-57.0,68.0
aflw__face_43203,aflw__face_43203.jpg,aflw__face_43203.pts,Menpo,train,21.0,297.0,317.0,1.0,68.0
aflw__face_43204,aflw__face_43204.jpg,aflw__face_43204.pts,Menpo,train,100.0,177.0,306.0,-28.0,68.0
aflw__face_43207,aflw__face_43207.jpg,aflw__face_43207.pts,Menpo,train,100.0,407.0,456.0,51.0,68.0
aflw__face_43208,aflw__face_43208.jpg,aflw__face_43208.pts,Menpo,train,90.0,489.0,518.0,61.0,68.0
aflw__face_43209,aflw__face_43209.jpg,aflw__face_43209.pts,Menpo,train,124.0,456.0,480.0,100.0,68.0
aflw__face_43211,aflw__face_43211.jpg,aflw__face_43211.pts,Menpo,train,49.0,163.0,191.0,19.0,68.0
aflw__face_43215,aflw__face_43215.jpg,aflw__face_43215.pts,Menpo,train,68.0,282.0,316.0,34.0,68.0
aflw__face_43216,aflw__face_43216.jpg,aflw__face_43216.pts,Menpo,train,34.0,282.0,282.0,34.0,68.0
aflw__face_43218,aflw__face_43218.jpg,aflw__face_43218.pts,Menpo,train,56.0,118.0,176.0,0.0,68.0
aflw__face_43219,aflw__face_43219.jpg,aflw__face_43219.pts,Menpo,train,22.0,172.0,195.0,0.0,68.0
aflw__face_43220,aflw__face_43220.jpg,aflw__face_43220.pts,Menpo,train,82.0,219.0,255.0,47.0,68.0
aflw__face_43221,aflw__face_43221.jpg,aflw__face_43221.pts,Menpo,train,260.0,846.0,999.0,107.0,68.0
aflw__face_43222,aflw__face_43222.jpg,aflw__face_43222.pts,Menpo,train,32.0,135.0,151.0,15.0,68.0
